time	V(n001)	V(n002)
2.327410939854758e-003	1.771065e+001	1.715200e+001
2.347500225569044e-003	1.639738e+001	1.584304e+001
2.367589511283329e-003	1.478505e+001	1.423601e+001
2.378750225569044e-003	1.379101e+001	1.324525e+001
2.389910939854758e-003	1.274285e+001	1.220135e+001
2.401071654140472e-003	1.164056e+001	1.110431e+001
2.412232368426187e-003	1.048416e+001	9.954132e+000
2.423393082711901e-003	9.273631e+000	8.750817e+000
2.434553796997615e-003	8.008981e+000	7.494362e+000
2.445714511283329e-003	6.690210e+000	6.184770e+000
2.451294868426187e-003	6.023289e+000	5.522052e+000
2.456875225569044e-003	5.351048e+000	4.856154e+000
2.462455582711901e-003	4.673489e+000	4.187078e+000
2.468035939854758e-003	3.990610e+000	3.514822e+000
2.473616296997615e-003	3.302413e+000	2.839387e+000
2.479196654140472e-003	2.608897e+000	2.160772e+000
2.484777011283329e-003	1.910062e+000	1.478979e+000
2.488683261283329e-003	1.420905e+000	1.010650e+000
2.492589511283329e-003	9.308930e-001	5.582979e-001
2.496495761283329e-003	4.403200e-001	1.463833e-001
2.498232863771809e-003	2.220603e-001	1.314627e-002
2.499618340692148e-003	4.796068e-002	-3.697437e-002
2.500459465917072e-003	-5.773811e-002	-4.355396e-002
2.501116936338188e-003	-1.403572e-001	-4.197967e-002
2.501767816774594e-003	-2.221458e-001	-3.997574e-002
2.503069577647407e-003	-3.857106e-001	-3.665935e-002
2.505673099393031e-003	-7.127517e-001	-3.192553e-002
2.508945276605819e-003	-1.123505e+000	-2.796681e-002
2.512851526605819e-003	-1.613216e+000	-2.478330e-002
2.516757776605819e-003	-2.101955e+000	-2.249875e-002
2.520664026605819e-003	-2.589429e+000	-2.076331e-002
2.524570276605819e-003	-3.075342e+000	-1.937544e-002
2.528476526605819e-003	-3.559403e+000	-1.822834e-002
2.532382776605819e-003	-4.041320e+000	-1.725314e-002
2.540195276605819e-003	-4.997562e+000	-1.566225e-002
2.548007776605819e-003	-5.941765e+000	-1.439228e-002
2.559726526605819e-003	-7.330528e+000	-1.286041e-002
2.571445276605819e-003	-8.679566e+000	-1.161001e-002
2.580373848034391e-003	-9.683382e+000	-1.081080e-002
2.589302419462962e-003	-1.064948e+001	-1.005356e-002
2.598230990891534e-003	-1.157786e+001	-9.338288e-003
2.607159562320105e-003	-1.246853e+001	-8.664975e-003
2.616088133748677e-003	-1.332148e+001	-8.033627e-003
2.625016705177248e-003	-1.413672e+001	-7.444242e-003
2.633945276605819e-003	-1.491424e+001	-6.896821e-003
2.649012240891534e-003	-1.612503e+001	-5.988587e-003
2.664079205177248e-003	-1.717229e+001	-5.096440e-003
2.679146169462962e-003	-1.805603e+001	-4.220380e-003
2.694213133748677e-003	-1.877625e+001	-3.360409e-003
2.709280098034391e-003	-1.933295e+001	-2.516525e-003
2.724347062320105e-003	-1.972612e+001	-1.688729e-003
2.739414026605820e-003	-1.995578e+001	-8.770204e-004
2.754480990891534e-003	-1.998280e+001	-6.329957e-005
2.769547955177248e-003	-1.983862e+001	7.593685e-004
2.784614919462962e-003	-1.952326e+001	1.590984e-003
2.799681883748677e-003	-1.903671e+001	2.431547e-003
2.814748848034391e-003	-1.837896e+001	3.281057e-003
2.829815812320105e-003	-1.755002e+001	4.139514e-003
2.844882776605820e-003	-1.654989e+001	5.006918e-003
2.854927419462962e-003	-1.579980e+001	5.589763e-003
2.864972062320105e-003	-1.499545e+001	6.205804e-003
2.875016705177248e-003	-1.413683e+001	6.855042e-003
2.885061348034391e-003	-1.322395e+001	7.537477e-003
2.895105990891534e-003	-1.225680e+001	8.253109e-003
2.905150633748677e-003	-1.123538e+001	9.001937e-003
2.915195276605820e-003	-1.015970e+001	9.783963e-003
2.920775633748677e-003	-9.547586e+000	1.024064e-002
2.926355990891534e-003	-8.925683e+000	1.074955e-002
2.931936348034391e-003	-8.293991e+000	1.131070e-002
2.937516705177248e-003	-7.652510e+000	1.192409e-002
2.943097062320105e-003	-7.001239e+000	1.258972e-002
2.948677419462962e-003	-6.340178e+000	1.330759e-002
2.954257776605820e-003	-5.669328e+000	1.407769e-002
2.962070276605820e-003	-4.721399e+000	1.540178e-002
2.965976526605820e-003	-4.243025e+000	1.618411e-002
2.969882776605820e-003	-3.762095e+000	1.707583e-002
2.973789026605820e-003	-3.278899e+000	1.811038e-002
2.977695276605820e-003	-2.793728e+000	1.933720e-002
2.981601526605820e-003	-2.306874e+000	2.083324e-002
2.985507776605820e-003	-1.818631e+000	2.272664e-002
2.989414026605820e-003	-1.329292e+000	2.525164e-002
2.993320276605820e-003	-8.391524e-001	2.890074e-002
